text	label
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
how voter care lender lose money bankruptcy gopdebates lzdebates	neg
the man stage think capable make decision woman health care believe sci	neg
huckabee want improve economy tax pimp prostitute freeloader trouble america go	neg
be episode apprentice gopdebate	neg
dig financial trump gopdebate	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
trump victim use law like hundred hundred people gopdebate	neg
let talk big company employer gopdebates	neg
huckabee gopdebates	neg
tell trump gopdebates	pos
huckabee gopdebates	neu
pissed fox news gopdebate gopdebates	neg
do remind trump lip gopdebates	neg
trump hand gesture second season power rangers gopdebate	neg
huckabee gopdebates	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
tedcruz head presidential debates go ted gopdebat	pos
gopdebates bell mean thing dingdingding	neg
trump prove stellar statesman gopdebate	neg
need good bad egg chute weed politician boo cut gopdebat	neg
huckabee gopdebates	neu
huckabee gopdebates	neg
know rich donald trump really rich now beertweets	neu
ambivalent current democratic candidate sure hell ambivalent vote dem gopdebate	neu
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
answer direct question president	neu
why everybody skilled manipulate loophole screw investor fault gopdebate	neg
take advantage law deserve president no you do not gopdebates	neg
do know aprx law govern woman body govern man true	neu
donald trump go bankrupt really donald really donald fuck liar gopdebate	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
know rich donald trump really rich now beertweets	neg
pimp drug dealer gopdebate	neg
man stage discuss woman gopdebates	neg
huckabee talk pimp prostitute gopdebate	neg
huckabee gopdebates	neu
jeb bush money overlord effectively govern boom gopdebate	neg
if stop get candidate deserve gopdebate	neg
what sayiiii get point get point gopdebate	pos
huckabee gopdebates	neg
answer direct question president	neu
salacious relate sex way excessive	neg
huckabee want improve economy tax pimp prostitute freeloader trouble america gopdebate	neg
trump cam hand gopdebate	neg
gopdebates hey huckabee think pimp amp prostitute file social security benefit base job	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neg
man stage discuss woman gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
wait say use say bankruptcy gopdebate	neg
huckabee gopdebates	neg
never bankrupt day gopdebates	neg
donald trump hair look like cotton candy gopdebate	neg
successful pimp depend social security gopdebate	neg
please ask illegal immigrant work gopdebate	neg
answer direct question president	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
the man stage think capable make decision woman health care believe sci	neg
huckabee gopdebates	neu
go bankrupt wtf read lips gopdebates trump	neg
man stage discuss woman gopdebates	neu
and stop say obamacare affordable healthcare act yo damn gopdebate	neg
yep trump drunk gopdebate	neg
donald trump go bankrupt really donald really donald fuck liar gopdebate	neg
hey mike huckabee leave prostitutes gopdebate	neg
miss comedy year gopdebate	neg
trump struggle explain bankruptcy gopdebate	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
gopdebates cruz willing radical islamic terrorism need join isis death warrant	neg
huckabee gopdebates	neu
muppet gopdebate	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
how time trump declare bankruptcy seriousquestion gopdebates	neg
not pimp drug dealer gopdebate	neu
finally the pimp prostitute go to cover huckabee gopdebate	neg
huckabee gopdebates	neg
huckabee gopdebates	neu
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
lie steal american public occur christie gopdebates	neu
huckabee gopdebates	neg
these politician government employee hate politician government gopdebate	neg
after hug obama deserve stage tonight gopdebates gopdebates	neg
man stage discuss woman gopdebates	neg
huckabee gopdebates	neg
so conclusion yes hate america gopdebate	neg
huckabee gopdebates	neu
after hug obama deserve stage tonight gopdebates gopdebates	neg
take care people work hard play rule wrong christie pay nj pension gopdebate	neg
huckabee gopdebates	neu
blowjob plus tax gopdebate	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
huckabee tax plan go to hard pimp and hos and drug dealer gopdebate	neg
huckabee gopdebates	neg
trump tell company	neg
pimp prostitue chug wine think go to gopdebate	neg
dear gov walker brag fuck state wisconsin suck koch bitchasspoli	neg
wait pimps prostitutes gopdebates	neg
huckabee gopdebates	neu
donald trump toupee get feenin cotton candy mmmm yum gopdebate	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neu
need good bad egg chute weed politician boo cut gopdebat	neg
man stage discuss woman gopdebates	neg
good evening watch gopdebates feel like	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
who fault system screw gopdebate	neg
fox totally burn trump surge ass kick gopdebate	neg
huckabee gopdebates	neg
huckabee gopdebates	neu
after hug obama deserve stage tonight gopdebates gopdebates	neg
break brian williams hand chris christie donut calm gopdebate gopdebates	neu
huckabee end retirement congress force o care gopdebate	neg
mike huckabee want end congress retirement plan save american people and tax pimp drug dealer gopdebate	neg
gopdebates like bunch loser work construction year old delusional	neg
tedcruz head presidential debates go ted gopdebat	pos
gopdebat paul want collect record terrorist few americans	neg
man stage discuss woman gopdebates	neu
huckabee gopdebates	neg
bitches amp hoe gopdebate	neg
pimpsnhoe gopdebate gopdebates	neg
damn freeloading pimp gopdebate	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
huckabee gopdebates	neg
do huck want protect ss benefit pimp prostitute gopdebates	neg
illegal dehumanizing racism misogyny go gopdebate	neg
huckabee gopdebates	neg
huckabee gopdebates	neu
huckabee gopdebates	neg
illegal prostitute pimp gopdebate	neg
huckabee gopdebates	neu
huckabee gopdebates	neu
everything prostitute pimp fault right huckabee gopdebate	neg
answer direct question president	neu
pissed fox news gopdebate gopdebates	neg
hey mike huckabee leave prostitutes gopdebate	neg
and stop say obamacare affordable healthcare act yo damn gopdebate	neg
jebby talk change tax code fix job killer be jebspeak corporation tax break gopdebate	neg
you go huck gopdebates tcot	pos
so illegal level pimp gopdebate	neg
glad social security debate gopdebate future gapol	pos
if hear crack deal pimp brag collect social security go to lose gopdebate	neg
lol weird comment night gopdebates	neg
huckabee gopdebates	neu
need strong leader tell truth fix gopdebates	neu
whaa prostitue pay tax gopdebate	neg
trump cam hand gopdebate	neu
chris christie apparently give lol gopdebate	neu
answer direct question president	neg
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
let hear prostitute pimp tho gopdebate	neg
do huck want protect ss benefit pimp prostitute gopdebates	neg
everything prostitute pimp fault right huckabee gopdebate	neg
pimp prostitute say huckabee gopdebat fb	neu
answer direct question president	neu
yep pimp drug dealer problem country gopdebate	neg
huckabee devil gopdebate	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
jebby talk change tax code fix job killer be jebspeak corporation tax break gopdebate	neg
huckabee gopdebates	neg
this debate hillary clinton amp liberal dem gopdebate	neu
pack gopdebate get to drink listen bs	neg
thereisnoobamacare call affordablecareact gopdebate	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
after hug obama deserve stage tonight gopdebates gopdebates	neg
do know aprx law govern woman body govern man true	neg
some guy nail unfortunately center tomorrow headline pathetic gopdebate	neg
shout white people cheer huckabee gopdebates	neu
huckabee pimp prostitute get gopdebate	neg
gopdebates fair tax argument little soft huckabee	neg
dear ben carson sir need labotomy gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
work social security cut retirement congress americans gopdebate	neu
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
hates cop pension fop thinblueline gopdebate gopdebates	neg
just get ass serve gopdebates gopdebates	neg
pimp gopdebate	neg
huckabee propose pimp tax gopdebate	neu
christie point problem reveal solution gopdebates	neg
the fundamental problem gop party gopdebates	neg
fox news will admit republican leader right mean double digit lead gopd	neg
fox news will admit republican leader right mean double digit lead gopd	neu
trump cam hand gopdebate	neg
hate social security entitlement the government fund social security employer	neg
not usually in to politics but this be good entertainment gopdebates	pos
social security nice exchange side gopdebates lzdebates	pos
ben carson tithe tax system like gopdebates	neg
lie steal american public occur christie gopdebates	neg
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
after hug obama deserve stage tonight gopdebates gopdebates	neg
favorite gopdebates candidate pretend people	neg
wonder fox this debate rid trump paul cruz carson gopdebates gopdebate	neg
when time tweet gopdebates	neu
can stand if good gop love chance gopdebates unitebiue	neu
who back manned mission mars apollo mission lead tech jump amp sense unity country need gopdebate	neu
after hug obama deserve stage tonight gopdebates gopdebates	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
the fundamental problem gop party gopdebates	neg
do know aprx law govern woman body govern man true	neu
