text	label
bust baby plies feat ne yo ishhh grade year remind ex in good way one good year	pos
good win end team amoo wright procter good player pnefc	pos
ready tomorrow another fun weekend starkville sweet boy	pos
fuck reggie tomorrow	neg
get ready master class teach wppi come tuesday go	neu
galaxy foams painting sneak peak finish morning vid tomorrow night	neu
day leave sunday day swim fairground pool season	neu
postal service increase stamp price cent the postal service say thursday cost	neu
good mom award go mom get ticket carrie underwood hunter hayes concert sunday ahhhhhh	pos
get van tomorrow d yay shirt green grup go lile d yay photo	pos
if take carrie underwood thursday love forever nokidd blownaway	pos
go watch nuggets tomorrow	neu
time evanescence amazing nightwish gorgeous gaga difficult	pos
now watch ncaa finals game may good team win	pos
guy member eng sub ok taecyeon top idol countdown youtube	neu
this lady buy bottle wine monday thursday thirstythirsday alcoholic	neu
same say marie colvin liked employer harm family	neu
nba season start tomorrow who favorite team will heat repeat champ sacramento king nope new york knicks brooklyn nets season opener reschedule november the game new york knick push ben sheppard could bad could thursday night colin murray afc oh big adidas warehouse sale tomorrow interested san antonio october collide with the sky tour move backstage live what perfect day wedding workshop the idea bear wppi feb finally it reggie good mcs teacher talk pratna tomorrow probably drop ill online man tomorrow hard patrol cif turn let hope	neg
hisd student perform gangnam style dance voter poll hisd work vote november	neu
so lucky college tuesday wednesday thursday week go watch evanescence tuesday night	pos
ghost rider join mvpc tomorrow afternoon blind hop cataract ghost	neu
early voting open check mommy forum list location vote super tuesday	neu
want mannone jenks sagna kos arteta santi theo gnabry giroud poldi start tomorrow	neu
play todd bertuzzi golf match sunday ridgemountcup head uh living	neu
lifting people affect area especialy ny nj may experience god hold close heart	pos
if tomorrow talk want talk whap chinese deca trig zombie iwontbesocial	neu
oh lordy hilarious night dress jackie o nelson godamn wednesday	pos
dethklok all that remain machine head black dahlia murder pacquiao vs marquez fight december	neu
in south korea ur bear ur yr old psy bear decemeber day yr old truefact	neu
big thank tomorrow better hayley zachary cuz patient	pos
help white arrows invisible children campaign see bottle friday family year	neu
get yearbook room send like tomorrow	neu
effort pa friend sarah day spot nalg huwar patibag	neu
bad news gibbs saturday unless play lb lose start santos liability cut shred	neg
procter sat room start awesome	pos
ash be pretty woman india happy birthday aishwarya rai	pos
good morning bel ami fan thought start sunday gorgeous bel ami fan art this	neu
watching act valor look forward ultimatfighterfriday friday think contract bag	pos
go food watch act valor spend friday night relax	pos
app status change in review sunday do work day pre holiday crunch time cupertino	neu
procter gamble sale fall say net earning quarter september fall	neg
yeah wha tomorrow topic interesting fuck lol shit malcolm but be	pos
champion earth frank warren look unification possibility chisora	neu
chelsea need beat ajax battle ajax place nextgenserie	neu
ct fashion week presents annual riviera expo front street quinnipiac riviera new haven ct	neu
this week social media week tomorrow lga host tweeterthon take follow work ourday	neu
rella wake shank day thn pczeey nxt day dat baby pappy lol	pos
ghost rider suck compare mom ash look tell haha	neg
siapin nih like a what make beautiful just dance boom boom pow ready day tomorrow	pos
spb bring week today see tuesday constitution hall	neu
right diet start monday probably wise choice christma come be go to smash	pos
like malcolm x change life jump head deep end pool water	neu
imaaa go til sunday	pos
this excellent would the box porto goody show studio enforce redvelvetcupcakebreakfast	pos
hello nuggets go tomorrow	neu
for not hear s car bash deca tomorrow bring dollar support wkhs deca beatlexington	neu
on tsu hc rod reed tigers murray state saturday tsu ovc	neu
think knicks start jr smith chris copeland start hopefully productive	neu
damn brah good play knicks tomorrow	pos
jennifer aniston show prada figure fashion bash the sun	neu
bayer leverkusen win bayern munich apocalypse start tomorrow	neu
rihanna drummer announce rih go perform saturday night live slay	neu
even totally political process feel like go super tuesday remember	neu
inform caltrain delay min shuttle route delay train call	neu
live review of montreal neighborhood theatre on tuesday night neighborhood theatre crowd	neu
the funny thing see rih exactly year ago on loud tour november	pos
upa try hide corruption reform fdi jayalalithaa chennai oct tear centre b india	neu
karma vs flow join sunday terrace take deep way filthy rich richie	pos
vta score td drive ledesma pass winans ztra point good min leave qtr	pos
see preservation happen learn kansas question constitution hall topeka friday	neu
start work week sunday kfc	neu
be wait love rain episode eng sub modern cast great	pos
tbt reppin sweatshirt birthday sweet lion king cake	pos
know season oth understand love lucas scott piss	neg
gift idea come october ridiculously expensive gadgets filthy rich	neu
rare duplex sale cupertino monta vista high gorgeous granite slab kitchen rent live open sat	neu
sbs pop early time slot miss madden watch v good	pos
lot spare jar marmalade jam so glad u find ash would easy uplifting	pos
nodarioty happen tomorrow night neighborhood theatre put social agenda come support local artist	neu
josh bradley turn tommorrow july hope enjoy music have halo halo	pos
friday dracula time leicester square theatre not doink anys come join van helsing yes	pos
daily zap okc vs san june daily zap okc vs san june check tonight e wait pressskip ad	neu
due football make cif spaghetti dinner move monday november dinner serve performance start	neu
case plenty birthday cake ready tomorrow	pos
wow tiger fire good nick watney shoot birdie sick	neg
brook lopez get short shot brooklynnet lead play quarter hellobrooklyn	neu
basically point mardi gras sin ash wednesday	neu
guy april come lexington go	neu
funny ask leicester square theatre october p.m. perform edinburgh final time	pos
girl gone wild club roar go zoo friday	neu
flexthursday dis crows nest we calln out da whol souf kum kick wit pinkcity	neu
hope social media week event glasgow tomorrow smwfilmcamp	pos
br amazing food music culture scene encase strip mall like baby embed king cake	pos
find funny year row brad paisley carrie underwood host cma	pos
hold plan tomorrow tomorrow game time knicks vs heat	neu
jennifer aniston drew barrymore fill in the blank at lacma art film gala saturday jennifer a	neu
tomorrow plan play blackops zombies maybe day thank live code anyone gaming	pos
oppa b tweet kidols tweet eng	pos
even spirit vengeance think would	neu
if barack obama cared people nj lift union ban like george bush katrina sandy october fail leadership	neg
this time tomorrow way starkville sick weekend usm game go atrocious	neg
official bday weekend kick party friday sept club bodi go bang grand finale	neu
ghost rider good super trippy good	pos
this thursday backstage live piercetheveil	neu
graduation tomorrow constitution hall if u wana hit	neu
wait cruise walgreens tomorrow half price avatar lovemeeeeeeeee	pos
spend quality time katherine louise miley smiley katie leave indiana tomorrow sadtweet gonnamissher sad gonnacry	neu
happy birthday josh bradley mwahahaha haaamaaaz may birthday ang character ni david xd nanditoako	pos
act valor good time watch	pos
love ps vita sister come soon overjoyed get ckrcomp	pos
tmzeargasm tomorrow play nirvana another act who want tell	neu
college kid drunk friday night read wikileaks release listen revolution song normal	neu
good day event today win endymion entrechat viscount oscar early start tomorrow event hampshire	pos
evelyn give saturday tell parent tell ugh haaad tell	neu
chisora or once defence own belt outright class	neu
want contact sony post question ms community let know	neu
now behold lamb precious lamb god bear sin live precious lamb god	neu
